episodes,speakers,dialogue
15,leonard,You mean my cello?
15,other,"No, I mean the obvious crude double entendre. I’m seducing you."
15,leonard,No kidding?
15,other,"What can I say, I’m a passionate and impulsive woman. So how about it?"
15,leonard,"Gee, uh…"
15,other,Is it the waitress?
15,leonard,Penny? What about her?
15,other,"Well, I thought I saw your pupils dilate when you looked at her, which, unless you’re a heroin addict, points to sexual attraction."
15,leonard,"Well, I did have a poppy seed bagel for breakfast, which could give a positive urine test for opiates but certainly not dilate my pupils, so I guess there’s no point in bringing it up. "
15,other,You and the waitress then?
15,leonard,"No. No, there’s nothing going on between Penny and me."
15,other,"So, you’re open to a sexual relationship?"
15,leonard,"Yeah. Yeah, I guess I am. "
15,other,Good. 
15,leonard,"Yeah, yeah it is good. Did you want to start now?"
15,other,Why don’t we finish the section first.
15,leonard,Oh. Okay. A little musical foreplay. Terrific. 
15,leonard,"I’m good, I’m good to go. "
15,other,Me too. 
15,penny,"Oh, hey Sheldon, what’s going on?"
15,sheldon,I need your opinion on a matter of semiotics.
15,penny,I’m sorry?
15,sheldon,"Semiotics. The study of signs and symbols, it’s a branch of philosophy related to linguistics."
15,penny,"Okay, sweetie, I know you think you’re explaining yourself, but you’re really not. "
15,sheldon,Just come with me.
15,sheldon,Well?
15,penny,Well what?
15,sheldon,What does it mean?
15,penny,"Oh, come on, you went to college."
15,sheldon,"Yes, but I was eleven."
15,penny,"Alright, look, a tie on the doorknob usually means someone doesn’t want to be disturbed because they’re, you know, getting busy. "
15,sheldon,So you’re saying Leonard has a girl in there.
15,penny,"Well, either that or he’s lost his tie rack and gotten really into Bryan Adams. "
15,other,"Oh Leonard, you magnificent beast. "
15,penny,We really shouldn’t be standing here. 
15,sheldon,This is very awkward.
15,penny,"Oh, come on, you know, Leonard’s had girls over before, right?"
15,sheldon,"Oh, yes, but there’s usually planning, courtship and advance notice. Last time I was able to book a cruise to the Arctic to see a solar eclipse. "
15,penny,"Wait, you had to leave the state because your roommate was having sex?"
15,sheldon,"I didn’t have to, the dates just happened to coincide. "
15,penny,"So, do you know who’s in there?"
15,sheldon,"Well, there’s Leonard.  And he’s either with Lesley Winkle or a 1930’s gangster. "
15,penny,"Hmmm. Good for him. Good for Leonard. Okay, night."
15,sheldon,"No, no, wait, hold on. "
15,penny,What’s the matter?
15,sheldon,"I don’t know what the protocol is here. Do I stay, do I leave? Do I wait to greet them with a refreshing beverage? "
15,penny,"Gee, Sheldon, you’re asking the wrong girl. I’m usually on the other side of the tie. "
15,sheldon,"Hi, Leonard. It’s me, Sheldon. In the living room. I just, I wanted you to know I saw the tie. Message received. You’re welcome. You carry on. Give my best to Lesley. "
15,sheldon,"Big boy!  Someone touched my board. Oh God, my board. Leonard! Leonard!"
15,leonard,"Hey, what’s the matter? "
15,sheldon,"My equations, someone’s tampered with my equations. "
15,leonard,Are you sure?
15,sheldon,"Of course I’m sure. Look at the beta-function of quantum chrono-dynamics, the sign’s been changed. "
15,leonard,Oh yeah. But doesn’t that fix the problem you’ve been having?
15,sheldon,"Are you insane? Are you out of your mind? Are you…. hey look, that fixes the problem I’ve been having. "
15,other,You’re welcome. 
15,sheldon,You did this?
15,other,"Yeah, I noticed it when I got up to get a glass of water, so I fixed it, now you can show that quarks are asymptotically free at high energies. Pretty cool, huh?"
15,sheldon,Cool?
15,other,"Listen, I got to hit the lab. Thanks for a great night. "
15,leonard,"Thank you, I’ll see you at work. "
15,sheldon,"Uh-duh, hold on, hold on!"
15,other,What?
15,sheldon,Who told you you could touch my board?
15,other,No-one.
15,sheldon,I don’t come into your house and touch your board.
15,other,There are no incorrect equations on my board. 
15,sheldon,"Oh, that is so… so…"
15,other,"I’m sorry, I’ve got to run, if you come up with an adjective, text me. . "
15,sheldon,"Inconsiderate, that is the adjective, inconsiderate. "
15,leonard,"You can stare at your board all day Sheldon, she’s still going to be right. "
15,sheldon,"I’m not staring, I’m mulling."
15,penny,"Oh, hey Leonard."
15,leonard,"Oh, hi."
15,penny,"So, how’s it going?"
15,leonard,Pretty good. 
15,penny,"Just pretty good, I’d think you were doing very good. "
15,leonard,"Pretty, very, there’s really no objective scale for delineating variations of good, why do you ask?"
15,penny,"Well, a little bird told me that you and Lesley hooked up last night. "
15,leonard,Sheldon!
15,sheldon,I’m coming.
15,penny,"So, is it serious, do you like her?"
15,leonard,"Wuh, I don’t…. th-th-th-that’s really two different questions, uh, I’m not…. Sheldon, we have to go! "
15,sheldon,"Boy, you’re wound awfully tight for a man who just had sexual intercourse. "
15,penny,"Alright, well, I’ll talk to you later, but, I am so happy for you Leonard. "
15,leonard,"Thank you. What did she mean, she’s happy for me? Is she happy because I’m seeing someone, or is she happy because she thinks that I’m happy, because anyone who cared for someone would want them to be happy, even if the reason for their happiness made the first person unhappy. You know, because the second person, though happy, is now romantically unavailable to the first person."
15,sheldon,Do you realise I may have to share a Nobel Prize with your booty call?
15,leonard,"You know what, I’m being ridiculous. But who cares what Penny thinks, Lesley is a terrific girl, she’s attractive, we like each other, she’s extremely intelligent."
15,sheldon,She’s not that intelligent.
15,leonard,She fixed your equation.
15,sheldon,She got lucky.
15,leonard,You don’t believe in luck.
15,sheldon,I don’t have to believe in it for her to be lucky. 
15,leonard,"Regardless, I have a chance at a real relationship with Lesley, I’m not going to pass that up for some hypothetical future happiness with a woman who may or may not want me to be happy with a woman who is currently making me happy. "
15,sheldon,Leonard?
15,leonard,Yeah. 
15,sheldon,I still don’t care. 
15,leonard,"Hey, Lesley."
15,other,"Careful  Leonard, liquid nitrogen, 320 degrees below zero. "
15,leonard,Brrrr. Why are you smashing a flash frozen banana.
15,other,Because I’ve got a bowl of Cheerios and I couldn’t find a knife.
15,leonard,So anyway  Hello.
15,other,"Uh, what are you doing?"
15,leonard,Just extending the intimacy. Do you want to slip over to the radiation lab and share a decontamination shower?
15,other,"Okay, uh, what exactly do you think’s going on between us?"
15,leonard,"I’m not sure, but I think I’m about to discover how the banana felt. "
15,other,"Listen, Leonard, neither of us are neuroscientists but we both understand the biochemistry of sex, I mean, dopamine in our brains is released across synapses causing pleasure. You stick electrodes in a rat’s brain, give him an orgasm button, he’ll push that thing until he starves to death.  "
15,leonard,Who wouldn’t? 
15,other,"Well, the only difference between us and a rat is that you can’t stick an electrode in our hypothalamus. That’s where you come in. "
15,leonard,"Yeah, well, I’m just glad to be a part of it. So what happens now?"
15,other,"Well, I don’t know about your sex drive, but I’m probably good till New Years. "
15,leonard,Oh. Okay. Thank you.
15,other,Thank you!
15,leonard,You want to make plans for New Years.
15,other,"Woah, Leonard, please, you’re smothering me. "
15,leonard,Sorry.
15,howard,"Hey, look, it’s Doctor Stud!"
15,leonard,Doctor what?
15,howard,The blogosphere is a-buzzing with news of you and Lesley Winkle making eine kleine bang-bang music. 
15,leonard,Wha… how did it get on the internet?
15,howard,I put it there. 
15,leonard,"Well, how did you know about it?"
15,raj,A little bird told us. Apparently you are a magnificent beast. 
15,leonard,"Well, that part’s true! "
15,sheldon,"You know, I think I may have misjudged this restaurant. "
15,leonard,No kidding.
15,sheldon,"I won’t go out on a limb, but I think we may be looking at my new Tuesday hamburger. "
15,leonard,Your old Tuesday hamburger will be so broken hearted. 
15,sheldon,"Way ahead of you. I was thinking of moving Big Boy to Thursdays, and just dropping Soup Plantation. "
15,leonard,Really?
15,sheldon,"Yeah, the name always confused me anyway, Soup Plantation. You can’t grow soup. "
15,penny,"So, how’s everything. "
15,sheldon,"Terrific, you’ll be happy to know that I plan to come here every Tuesday night for the foreseeable future."
15,penny,"Really, oh yay!"
15,sheldon,Who do I speak to about permanently reserving this table? 
15,penny,"Um, I don’t know, a psychiatrist? So hey, how are things with you and Lesley? "
15,leonard,"Oh, to be honest, I don’t think it’s going to work out. "
15,penny,"Oh, oh that’s too bad. Well hey, don’t worry, I’m sure there is someone out there who is just right for you. ."
15,leonard,Well what did she mean by that? Was that just a generic platitude or was that a subtle bid for attention? 
15,sheldon,You know why this hamburger surpasses the Big Boy? This is a single decker hamburger whereas the Big Boy is a double decker. This has a much more satisfying meat to bun to condiment ratio. 
15,leonard,Are you even listening to me?
15,sheldon,"Of course I’m listening. Blah blah, hopeless Penny delusion, blah blah blah."
15,leonard,"Okay then. You know, you can grow the ingredients for soup. . "
16,raj,"Okay, if no-one else will say it, I will. We really suck at paintball."
16,howard,That was absolutely humiliating.
16,leonard,"Oh, come on, some battles you win, some battles you lose."
16,howard,"Yes, but you don’t have to lose to Kyle Bernstein’s Bar-Mitzvah party. "
16,leonard,"I think we have to acknowledge, those were some fairly savage pre-adolescent Jews. "
16,sheldon,"You know, we were annihilated by our own incompetence and the inability of some people to follow the chain of command. "
16,leonard,"Sheldon, let it go."
16,sheldon,"No, I want to talk about the fact that Wolowitz shot me in the back. "
16,howard,"I shot you for good reason, you were leading us into disaster. "
16,sheldon,"I was giving clear, concise orders. "
16,leonard,"You hid behind a tree yelling “get the kid in the yarmulkah, get the kid in the yarmulkah.”"
16,penny,"Oh, hey guys."
16,leonard,Hello Penny.
16,howard,Morning ma’am. 
16,penny,"So, how was paintball, did you have fun?"
16,sheldon,"Sure, if you consider being fragged by your own troops fun.  You clear space on your calendar, there will be an enquiry."
16,penny,"Okay, um, oh hey, I’m having a party on Saturday so if you guys are around you should come by."
16,leonard,A party? 
16,penny,Yeah.
16,howard,A boy-girl party?
16,penny,"Well, there will be boys, and there will be girls, and it is a party. So, it’ll just be a bunch of my friends, we’ll have some beer, do a little dancing…"
16,sheldon,Dancing?
16,leonard,"Yeah, I don’t know, Penny…"
16,sheldon,"The thing is, we’re not…."
16,leonard,We’re really more….
16,sheldon,No.
16,leonard,"But thanks, thanks for thinking of us."
16,penny,"Are you sure? Come on, it’s Halloween."
16,sheldon,A Halloween party?
16,howard,"As in, costumes? "
16,penny,"Well, yeah. "
16,leonard,Is there a theme?
16,penny,"Um, yeah, Halloween."
16,sheldon,"Yes, but are the costumes random, or genre specific? "
16,penny,"As usual, I’m not following."
16,leonard,"He’s asking if we can come as anyone from science-fiction, fantasy…"
16,penny,Sure.
16,sheldon,What about comic-books?
16,penny,Fine.
16,sheldon,Anime?
16,penny,Of course.
16,sheldon,"TV , film, D&D, Manga, Greek Gods, Roman Gods, Norse Gods…"
16,penny,"Anything you want, okay? Any costume you want. Bye. "
16,howard,"Gentlemen, to the sewing machines."
16,leonard,I’ll get it. 
16,howard,Bjow 
16,leonard,"Oh, no. "
16,sheldon,Oh no! 
16,raj,Make way for the fastest man alive.  Oh no!
16,sheldon,"See, this is why I wanted to have a costume meeting. "
16,leonard,"We all have other costumes, we can change."
16,raj,"Or, we could walk right behind each other all night and look like one person going really fast. "
16,howard,"No, no, no, it’s a boy-girl party, this Flash runs solo. "
16,leonard,"Okay, how about this, nobody gets to be The Flash, we all change, agreed?"
16,other,Agreed. 
16,leonard,I call Frodo!
16,other,Damn!
16,raj,"Hey. Sorry I’m late, but my hammer got stuck in the door on the bus."
16,leonard,You went with Thor?
16,raj,"What? Just because I’m Indian I can’t be a Norse God? No, no, no, Raj has to be an Indian God. That’s racism. I mean, look at Wolowitz, he’s not English, but he’s dressed like Peter Pan. Sheldon is neither sound nor light, but he’s obviously the Doppler Effect. "
16,howard,"I’m not Peter Pan, I’m Robin Hood. "
16,raj,"Really, because I saw Peter Pan, and you’re dressed exactly like Cathy Rigby. She was a little bigger than you, but it’s basically the same look, man. "
16,leonard,"Hey, Sheldon, there’s something I want to talk to you about before we go to the party."
16,sheldon,"I don’t care if anybody gets it, I’m going as the Doppler Effect. "
16,leonard,"No, it’s not…"
16,sheldon,"If I have to, I can demonstrate. Neeeeoooowwwww!"
16,leonard,"Terrific. Um, this party is my first chance for Penny to see me in the context of her social group, and I need you not to embarrass me tonight. "
16,sheldon,"Well, what exactly do you mean by embarrass you?"
16,leonard,"For example, tonight no-one needs to know that my middle name is Leakey. "
16,sheldon,"Well, there’s nothing embarrassing about that, your father worked with Lewis Leakey, a great anthropologist. It had nothing to do with your bed-wetting. "
16,leonard,All I’m saying is that this party is the perfect opportunity for Penny to see me as a member of her peer group. A potential close friend and… perhaps more. I don’t want to look like a dork. 
16,howard,"Just a heads up fellas, if anyone gets lucky I’ve got a dozen condoms in my quiver. "
16,penny,"Oh, hey guys. "
16,leonard,"Hey, sorry we’re late. "
16,penny,05.
16,sheldon,And you said the party starts at seven. 
16,penny,"Well, yeah, when you start a party at seven, no-one shows up at, you know, seven. "
16,sheldon,05. 
16,penny,"Yes. Yes it is. Okay, well, um, come on in. "
16,howard,"What, are all the girls in the bathroom?"
16,penny,"Probably, but in their own homes. "
16,sheldon,So what time does the costume parade start? 
16,penny,The parade?
16,sheldon,"Yeah, so the judges can give out the prizes for best costume, you know, most frightening, most authentic, most accurate visual representation of a scientific principle."
16,penny,"Oh, Sheldon, I’m sorry but there aren’t going to be any parades or judges or prizes. "
16,sheldon,This party is just going to suck. 
16,penny,"No, come on, it’s going to be fun, and you all look great, I mean, look at you, Thor, and, oh, Peter Pan, that’s so cute."
16,leonard,"Actually, Penny, he’s Rob…"
16,howard,I’m Peter Pan! And I’ve got a handful of pixie dust with your name on it. 
16,penny,"No you don’t. Oh, hey, what’s Sheldon supposed to be."
16,leonard,"Oh, he’s the Doppler Effect."
16,sheldon,Yes. It’s the apparent change in the frequency of a wave caused by relative motion between the source of the wave and the observer. 
16,penny,"Oh, sure, I see it now, the Doppler Effect. Alright, I’ve got to shower, you guys um, make yourselves comfortable. "
16,leonard,Okay. 
16,sheldon,"See, people get it. "
16,raj,"Mmmm, by Odin’s beard, this is good Chex Mix. "
16,howard,"No thanks, peanuts, I can’t afford to swell up in these tights. "
16,sheldon,"I’m confused. If there’s no costume parade, what are we doing here? "
16,leonard,We’re socialising. Meeting new people. 
16,sheldon,Telepathically?
16,penny,"Oh hey, when did you get here, Hi!"
16,raj,"Penny is wearing the worst Catwoman costume I have ever seen, and that includes Halle Berry’s."
16,leonard,"She’s not Catwoman, she’s just a generic cat."
16,sheldon,And that’s the kind of sloppy costuming which results from a lack of rules and competition.
16,howard,"Hey guys, check out the sexy nurse. I believe it’s time for me to turn my head and cough. "
16,raj,What is your move?
16,howard,"I’m going to use the mirror technique. She brushes her hair back, I brush my hair back, she shrugs, I shrug, subconsciously she’s thinking we’re in sync, we belong together."
16,leonard,Where do you get this stuff?
16,howard,"You know, psychology journals, internet research, and there’s this great show on VH1 about how to pick up girls. "
16,raj,"Oh, if only I had his confidence. I have such difficulty speaking to women. Or around women. Or at times, even effeminate men. "
16,howard,"If that’s a working stethoscope, maybe you’d like to hear my heart skip a beat."
16,other,No thanks.
16,howard,"No, seriously, you can, I have transient idiopathic arrhythmia."
16,leonard,"I  want to get to know Penny’s friends, I just, I don’t know how to talk to these people. "
16,sheldon,"Well, I actually might be able to help."
16,leonard,How so?
16,sheldon,"Like Jane Goodall observing the apes, I initially saw their interactions as confusing and unstructured, but patterns emerge, they have their own language if you will. "
16,leonard,Go on.
16,sheldon,"Well, it seems that the newcomer approaches the existing group with the greeting “How wasted am I?” which is met with an approving chorus of “Dude.”"
16,leonard,Then what happens?
16,sheldon,That’s as far as I’ve gotten.
16,leonard,"This is ridiculous, I’m jumping in."
16,sheldon,Good luck. 
16,leonard,"No, you’re coming with me."
16,sheldon,"Oh, I hardly think so. "
16,leonard,Come on.
16,sheldon,Aren’t you afraid I’ll embarrass you?
16,leonard,Yes. But I need a wing-man.
16,sheldon,"Alright, but if we’re going to use flight metaphors I’m much more suited to being the guy from the FAA, analysing wreckage. "
16,other,"Oh, Hi!"
16,leonard,Hi.
16,sheldon,Hello.
16,other,"So, what are you supposed to be?"
16,sheldon,Me? I’ll give you a hint. Neeeeooooowwwww!
16,other,"Uh, a choo-choo train?"
16,sheldon,Close! Neeeeeoooooowwwww!
16,other,A brain damaged choo-choo train?
16,other,How wasted am I? 
16,sheldon,Neeeeeooooowwwwww!
16,other,I still don’t get it.
16,sheldon,I’m the Doppler Effect. 
16,other,"Okay, if that is some sort of learning disability, I think it’s very insensitive."
16,leonard,Why don’t you just tell people you’re a zebra?
16,sheldon,"Well, why don’t you just tell people you’re one of the seven dwarves. "
16,leonard,Because I’m Frodo.
16,sheldon,"Yes, well, I’m the Doppler Effect. "
16,leonard,Oh no.
16,sheldon,What?
16,leonard,That’s Penny’s ex-boyfriend.
16,sheldon,What do you suppose he’s doing here? Besides disrupting the local gravity field. 
16,leonard,"If he were any bigger, he’d have moons orbiting him."
16,sheldon,"Oh, snap. So I guess we’ll be leaving now. "
16,leonard,"Why should we leave? For all we know, he crashed the party and Penny doesn’t even want him here. ."
16,sheldon,You have a back-up hypothesis. 
16,leonard,Maybe they just want to be friends. 
16,sheldon,"Or maybe she wants to be friends, and he wants something more. "
16,leonard,Then he and I are on equal ground.
16,sheldon,"Yes, but you’re much closer to it than he is. "
16,leonard,"Look, if this was 15,000 years ago, by virtue of his size and strength, Kurt would be entitled to his choice of female partners."
16,sheldon,"And male partners. Animal partners. Large primordial eggplants, pretty much whatever tickled his fancy. "
16,leonard,"Yes, but our society has undergone a paradigm shift, in the information age, Sheldon, you and I are the alpha males. We shouldn’t have to back down. "
16,sheldon,True. Why don’t you text him that and see if he backs down?
16,leonard,No. I’m going to assert my dominance face to face. 
16,sheldon,"Face to face? Are you going to wait for him to sit down, or are you going to stand on a coffee table?"
16,leonard,Hello Penny. Hello Kurt.
16,penny,"Oh, hey guys. You having a good time?"
16,sheldon,"Given the reaction to my costume, this party is a scathing indictment of the American education system. "
16,other,"What, you’re a zebra, right?"
16,sheldon,Yet another child left behind. 
16,other,"And what are you supposed to be, an Elf?"
16,leonard,"No, I’m a Hobbit."
16,other,What’s the difference? 
16,leonard,"Uh, a Hobbit is a mortal Halfling inhabitant of Middle Earth, whereas an Elf is an immortal tall warrior. "
16,other,So why the hell would you want to be a Hobbit?
16,sheldon,"Because he is neither tall nor immortal, and none of us could be The Flash. "
16,other,"Well, whatever, why don’t you go hop off on a quest, I’m talking to Penny here."
16,leonard,I think we’re all talking to Penny here.
16,sheldon,I’m not. No offence. 
16,other,"Okay, maybe you didn’t hear me, go away."
16,penny,"Alright Kurt, be nice."
16,other,"Aw, I am being nice. Right little buddy."
16,penny,Kurt!
16,leonard,"Okay, I understand your impulse to try to physically intimidate me. I mean, you can’t compete with me on an intellectual level and so you’re driven to animalistic puffery. "
16,other,Are you calling me a puffy animal?
16,penny,"Of course not, no, he’s not, you’re not, right Leonard? "
16,leonard,"No, I said animalistic. Of course we’re all animals, but some of us have climbed a little higher on the evolutionary tree. "
16,sheldon,"If he understands that, you’re in trouble. "
16,other,"So what, I’m unevolved?"
16,sheldon,You’re in trouble. 
16,other,"You know, you use a lot of big words for such a little dwarf. "
16,penny,"Okay, Kurt, please."
16,leonard,"No, Penny, it’s okay, I can handle this. I’m not a dwarf, I’m a Hobbit. A Hobbit. Are misfiring neurons in your hippocampus preventing the conversion from short-term to long-term memory?"
16,other,"Okay, now you’re starting to make me mad. "
16,leonard,A homo-habilus discovering his opposable thumbs says what?
16,other,What?
16,leonard,I think I’ve made my point.
16,other,"Yeah, how about I make a point out of your pointy little head."
16,sheldon,"Let me remind you, while my moral support is absolute, in a physical confrontation I will be less than useless. "
16,leonard,"There’s not going to be a confrontation, in fact I doubt if he can even spell confrontation."
16,other,C – O – N… frontation!
16,penny,"Kurt, put him down this instant. "
16,other,He started it.
16,penny,"I don’t care, I’m finishing it, put him down. "
16,other,Fine. You’re one lucky little leprechaun. 
16,sheldon,He’s a Hobbit! I’ve got your back. 
16,penny,"Leonard, are you okay."
16,leonard,"Yeah, no, I’m fine. It’s good, it’s a good party, thanks for having us, it’s just getting a little late so…."
16,penny,"Oh, okay, alright, well thank you for coming. "
16,sheldon,"Happy Halloween.  If it’s any consolation, I thought that homo-habilus line really put him in his place. "
16,leonard,What’s that?
16,sheldon,Tea. When people are upset the cultural convention is to bring them hot beverages. There there. You want to talk about it?
16,leonard,No.
16,sheldon,Good. There there was really all I had. 
16,leonard,Good night Sheldon.
16,sheldon,Good night Leonard. 
16,penny,Hey Leonard.
16,leonard,Hi Penny.
16,penny,"Hey, I just wanted to make sure you’re okay."
16,leonard,I’m fine. 
16,penny,I’m so sorry about what happened.
16,leonard,It’s not your fault.
16,penny,"Yes it is. That’s why I broke up with him, he always does stuff like that. "
16,leonard,So why was he at your party?
16,penny,"Well, I ran into him last week and, he was…  just, all apologetic, about how he’s changed, he was just going on and on and I believed him, and I’m an idiot because I always believe guys like that and… I can’t go back to my party because he’s there, and I know you don’t want to hear this and I’m upset and I’m really drunk and I just want to… "
16,leonard,There there. 
16,penny,"God, what is wrong with me."
16,leonard,"Nothing, you’re perfect."
16,penny,"Gah, I’m not perfect."
16,leonard,Yes you are. 
16,penny,"You really think so, don’t you? "
16,leonard,Penny?
16,penny,Yeah. 
16,leonard,How much have you had to drink tonight?
16,penny,Just…. a lot. 
16,leonard,"Are you sure that your being drunk, and your being angry with Kurt doesn’t have something to do with what’s going on here?"
16,penny,"It might. Boy, you’re really smart."
16,leonard,"Yeah, I’m a frickin’ genius. "
16,penny,"Leonard, you are so great. Why can’t all guys be like you? "
16,leonard,"Because if all guys were like me, the human race couldn’t survive. "
16,penny,I should probably go.
16,leonard,Probably. 
16,penny,Thank you. 
16,leonard,"That’s right, you saw what you saw. That’s how we roll in The Shire. "
16,sheldon,Coming. 
16,howard,"Hey, have you seen Koothrapali?"
16,sheldon,He’s not here. Maybe the Avenger summoned him. 
16,howard,"He’s not the Marvel comic story, he’s the original Norse God. "
16,sheldon,Thank you for the clarification. 
16,howard,I’m supposed to give him a ride home.
16,sheldon,Well I’m sure he’ll be fine. He has his hammer. 
16,other,"Wow, I have to say, you are an amazing man. You’re gentle and passionate, and my God, you are such a good listener! "
17,howard,"Watch this, it’s really cool. Call Leonard Hofstadter."
17,other,"Did you say, call Helen Boxleitner?"
17,howard,No. Call Leonard Hofstadter.
17,other,"Did you say, call Temple Beth Sader. "
17,howard,No.
17,leonard,"Here, let me try. Call McFlono McFloonyloo. Heh-heh. "
17,other,Calling Rajesh Koothrappali. .
17,raj,"Oh, that’s very impressive. And a little racist. "
17,sheldon,06.
17,leonard,So? We’ll start now.
17,sheldon,"Yes, first we have to decide if those lost six minutes will be coming out of game time, bathroom time or the pizza break."
17,raj,"We can split it two, two and two."
17,howard,If we’re having anchovies on the pizza we can’t take it out of bathroom time. 
17,sheldon,"Oh, what fresh hell is this?"
17,leonard,"Hey Penny, come on in."
17,penny,Hey guys. 
17,howard,"See a Penny, pick her up, and all the day you’ll have good luck."
17,penny,"No you won’t. Uh, can I hide out here for a while."
17,leonard,Sure. What’s going on.
17,penny,"Well, there’s this girl I know from back in Nebraska, Christie, well anyway she called me up and she’s like “Hey, how’s California,” and I’m like “Awesome” ‘cos, you know, it’s not Nebraska, and the next thing I know she’s invited herself out here to stay with me. "
17,sheldon,08.
17,penny,"Anyway, she got here today, and she’s just been in my apartment, yakkety-yakking about every guy she’s slept with in Omaha, which is basically every guy in Omaha, and washing the sluttiest collection of underwear you have ever seen in my bathroom sink."
17,howard,"Well, is she doing it one thong at a time, or does she just throw it all in, like some sort of erotic bouillabaisse."
17,penny,He really needs to dial it down.
17,leonard,"So, if you don’t like this Christie, why are you letting her stay? "
17,penny,"Well, she was engaged to my cousin while she was sleeping with my brother, so she’s kind of family. "
17,sheldon,"You know, I apologise for my earlier outburst, who needs Halo when we can be regaled with the delightfully folksy tale of the whore of Omaha?"
17,leonard,"Oh, I don’t think she’s a whore."
17,penny,"No, yeah she’s definitely a whore. I mean, she has absolutely no standards, this one time, she was at… where’s Howard?"
17,howard,"Bonjour mademoiselle, I understand you’re new in town. "
17,sheldon,Oh good grief.
17,penny,"Ugh, I cannot believe Christie let Howard into my apartment.    "
17,sheldon,13 and we’re still not playing Halo. 
17,leonard,"Okay, fine, we’ll just play one on one until he gets back. "
17,sheldon,"One on one? We don’t play one on one, we play teams, not one on one. One on one!"
17,leonard,Well the only way we can play teams at this point is if we cut Raj in half.
17,raj,"Oh, sure, cut the foreigner in half, there’s a billion more where he came from. "
17,penny,"Hey, if you guys need a fourth, I’ll play."
17,leonard,Great idea.
17,sheldon,"Uh, no. The wheel was a great idea. Relativity was a great idea. This is a notion, and a rather sucky one at that. "
17,penny,Why?
17,sheldon,"Why? Oh, Penny, Penny, Penny."
17,penny,"Oh, what, what, what? "
17,sheldon,"This is a complex battle simulation with a steep learning curve, there are myriad weapons, vehicles and strategies to master, not to mention an extremely intricate back-story."
17,penny,"Oh cool, whose head did I just blow off? "
17,sheldon,Mine. 
17,penny,"Okay, I got this, lock and load boys. "
17,leonard,It’s the only way we can play teams. 
17,sheldon,"Yes, but whoever’s her partner will be hamstrung by her lack of experience and not to mention that fact that sh…. "
17,penny,"Ha-ha, there goes your head again."
17,sheldon,"Okay, this isn’t at all good sportsmanship to shoot somebody who’s just respawned, you need to give them a chance to  now come on!"
17,sheldon,"Raj, Raj, she’s got me cornered, cover me."
17,penny,"Cover this, suckers. Ha-ha-ha!"
17,leonard,"Penny, you are on fire."
17,penny,"Yeah, so is Sheldon. "
17,sheldon,"Okay, that’s it, I don’t know how, but she is cheating. No-one can be that attractive and be this skilled at a video game. "
17,penny,"Wait, wait, Sheldon, come back, you forgot something. "
17,sheldon,What?
17,penny,"This plasma grenade.  Ha! Look, it’s raining you! "
17,sheldon,"You laugh now, you just wait until you need tech support. "
17,penny,"Gosh, he’s kind of a sore loser, isn’t he?"
17,leonard,"Well, to be fair, he is also a rather unpleasant winner. "
17,penny,"Well, it’s been fun."
17,leonard,"You know, Penny, we make such a good team, maybe we could enter a couple of Halo tournaments sometime."
17,penny,Or we could just have a life. 
17,leonard,I guess for you that’s an option.
17,penny,"Good night, Leonard."
17,leonard,Good night.
17,penny,"As usual, nice talking to you Raj  "
17,raj,What do you suppose she meant by that?
17,leonard,"She’s an enigma, Raj. "
17,sheldon,"And another thing, there’s a certain ethic to the game, Penny, a well estab…"
17,leonard,"She’s gone, Sheldon. "
17,sheldon,Well she could have said goodbye. 
17,penny,"Okay, I have a problem."
17,sheldon,"It’s called carpal tunnel syndrome, and quite frankly you deserve it. "
17,leonard,What’s wrong?
17,penny,"Um, well, Howard and Christie are… kind of… hooking up in my bedroom. "
17,leonard,Are you sure?
17,penny,"Look, I grew up on a farm, okay, from what I heard they’re either having sex or Howard’s caught in a milking machine. Do you mind if I stay here tonight?"
17,leonard,"No, take the couch, or my bed, I just got new pillows, hypo-allergenics. "
17,penny,"Uh, the couch is good."
17,sheldon,"Hold that thought, Leonard, a moment."
17,leonard,"Let me guess, you have a problem with this."
17,sheldon,Where do I begin? 
17,leonard,"It’s up to you, crazy person’s choice. "
17,sheldon,"Well first, we don’t have house guests, frankly if I could afford the rent I’d ask you to leave. "
17,leonard,"Your friendship means a lot to me as well, what else? "
17,sheldon,"Well, our earthquake supplies, we have a two day, two man kit."
17,leonard,So? 
17,sheldon,"So, if there is an earthquake and the three of us are trapped here, we could be out of food by tomorrow afternoon. "
17,leonard,"I’m sorry, are you suggesting that if we let Penny stay we might succumb to cannibalism?"
17,sheldon,No-one ever thinks it will happen until it does. 
17,leonard,"Penny, if you promise not to chew the flesh off our bones while we sleep, you can stay. "
17,penny,Hu.. what?
17,sheldon,"He’s engaging in reductio-ad-absurdum. It’s the logical fallacy of extending someone’s argument to ridiculous proportions and then criticising the result, and I do not appreciate it. "
17,leonard,I’ll get you a blanket and a pillow. 
17,sheldon,"20, plan your ablutions and bodily functions accordingly. "
17,penny,How am I supposed to plan my bodily functions?
17,sheldon,I suggest no liquids after 11pm. 
17,leonard,Here you go.
17,penny,Thanks Leonard. 
17,sheldon,"Hmmph, wrong. "
17,penny,I’m listening.
17,sheldon,Your head goes on the other end.
17,penny,Why? 
