episodes,speakers,dialogue
052,rachel," Ohh, he's married! Ross is married. I can'tI still can't believe it. "
052,monica," Honey, sweetie, by the edges."
052,rachel," I mean, y'know I'm just gonna have to accept it "
052,monica, Ohh. 
052,rachel,  I mean it's my fault.
052,monica, Sweetie! Edges! Fingers! Smudgey! Pictures!
052,rachel, Oh my God! 
052,monica," Okay. That's okay. I-I know that you're very upset right now. I know, I know that wasn't about me."
052,joey,  I bet it was about her a little.
052,monica," If you would stop thinking about Ross for one minute you would notice that there are great guys everywhere! I mean, look! Look, Gunther!  I mean, he's nice, he's cute."
052,rachel," Yeah, I guess Gunther is kinda"
052,monica,  Remember? That is the guy you flirted with at the counter that time.
052,rachel," Oh, I don't know. I don't know."
052,monica," You're going to talk to him! Y'know what? We made a deal, I make your decisions and I say you're going to talk to him."
052,rachel," All right, you're the boss. I guess I gotta do what you tell me."
052,joey, Say that to him and you're golden. 
052,phoebe,  Hey!
052,rachel, Hey!
052,joey," Hey, Pheebs!"
052,monica, We got out pictures back from London.  Here's all of us at the Tower of London.
052,phoebe, 
052,chandler," All right, y'know what, we've been talking about London too much haven't we?"
052,phoebe," No. I'm sorry. It's just 'cause I couldn't be there. 'Cause all I ever get to do now is pregnant stuff, it just bums me out."
052,other, Sorry.
052,monica, What happened?
052,rachel," Well, y'know, a little of this, a little of that. Got myself a date tomorrow night."
052,monica," See, didn't I tell you?! You're getting over Ross already!"
052,rachel, Well
052,other,  Get out!
052,monica, What took you so long?
052,chandler," I got caught up and work, but I'm quitting tomorrow."
052,monica," Oh, good. "
052,chandler," So, thanks for having me over! Rach. "
052,joey,  What the hell was that?!
052,monica," Probably some y'know, European good-bye thing he picked up in London."
052,rachel, That's not European!
052,phoebe," Well, it felt French."
052,rachel," Oh God, I really had a good time!"
052,other," Yeah, me too.  So, I guess this is it."
052,rachel," Yeah. Umm, unless you wanna come inside?"
052,other, Yeah!
052,rachel," Okay. Oh, uh, wait a minute, y'know what? I uh, I can't decide this. Umm, okay, just hold on a second."
052,other," Okay, yeah!"
052,rachel," Umm, hi!"
052,ross, Hi.
052,rachel, Is Monica around? I-I have to ask her something.
052,ross, She's doing her laundry.
052,rachel, What's that? 
052,ross," It came in the mail today, it's uh, 72 long-stemmed red roses, one for each day that I've known and loved Emily, cut up into mulch!"
052,rachel," Oh, honey that's awful."
052,ross," Oh, it's not so bad. Monica's gonna make potpourri! I think I'm gonna go wander out in the rain for a while."
052,rachel," But, it's not raining."
052,ross, I can't catch a break!
052,rachel," Y'know what Ross? You're not going anywhere. You're gonna sit right here. I'm gonna make you a cup of tea and we're gonna talk this thing whole out. All right?  Hey, Dave!"
052,other, Yeah?
052,rachel," Umm, listen, I'm gonna need to take a rain check, my roommate is just really sick. Okay? Bye!  Honey, listen, I know, I know things seem so bad right now."
052,monica,  Rach? Can I talk to for just a minute? I-I dropped some socks.
052,rachel, Yeah. 
052,monica, What is the matter with you?! Do you want to fall into the trap? Do you want to fall into the trap?!
052,rachel, Ohh! You did not drop any socks!
052,monica," I just ran into Dave and he told me that you blew him off! I mean, you listen to me! Now, I'm calling the shots! I say you leave Ross alone and go get Dave! What the hell were you trying to do?"
052,rachel," Well, ultimately, I was trying y'know, I-I wanted tell him y'know, that I'm still in love with him."
052,monica,  What?!! You cannot tell him that!!
052,rachel, Why? Why not?! People love to hear that!
052,monica," I make the decisions, and I say no."
052,rachel," Well, y'know what, no, you do not make my decisions because y'know what, you're fired."
052,monica," You can't fire me. I make your decisions and I say, """"I'm not fired!"""" Ha!"""
052,rachel, Well
052,monica, Rachel!! Come on! Let me in!
052,joey,  Havin' some trouble?
052,monica, Rachel locked the door.
052,joey, I'll kick that door in if you give me a little sugar. Commercial Break
052,monica, Rachel! Let me in! Rachel!
052,monica," Thank you. Rachel, can I talk to you outside for a sec?"
052,rachel, No.
052,monica, I really need to talk to you.
052,rachel," Well, then talk!"
052,monica," Okay, I will. Remember that thing that we just discussed that you wanted to do?"
052,rachel, Yes!
052,ross, What thing?
052,monica," Well, Rachel wants to take swing dance lessons. Which I think is a really stupid idea! It's dangerous, she's never gonna get what she wants, and who knows who she might  end up hurting."
052,ross," Monica's right, swing dancing can be tricky. I'm gonna use the phone. I gotta cancel those five giant teddy bears I sent to Emily.  My God, think of the massacre."
052,rachel, I'm gonna do it.
052,monica," All right, Rachel, I know-I know you think I'm crazy, please, before you tell him you love him, just-just try to find one person who thinks this is a good idea. Because I bet you, you can't."
052,rachel, But I
052,monica, Please!
052,rachel," All right, fine."
052,monica," Joey, I'm in!"
052,joey,  All right. Good deal.
052,other, Pheebs! Hey Pheebs!
052,joey," Uh, okay, Pheebs?"
052,phoebe, Yeah?
052,joey," Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?"
052,phoebe, Yeah?
052,joey," All right, well, we felt really bad about that so we decided we should all take a little trip together!"
052,phoebe," Ohh, that's so nice! How great! Well, where? Where's the trip?!"
052,monica," Well, we thought we would all go to a picnic , in Central Park!"
052,phoebe,  Central
052,joey," Yeah, all of us! All day!"
052,phoebe," That sucks! That's not a trip! I just came from the park! What are we gonna high five about at the stupid Central Park? """"Well, it's right by my house, all right!"""" """
052,chandler," Well, I'm gonna go home and bask in the triumph of my Central Park idea. "
052,rachel,"  Hey-whoa-whoa-whoa!! Ho-ho-hold on a sec there, Mr. Kissey! Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I justy'knowstop it!"
052,chandler, I was just trying to bring a little culture to the group.
052,phoebe," That's fine, just don't bring it in my mouth."
052,monica, Makes me wanna puke!  
052,ross," Hey everybody, Pheebs is here!"
052,joey, Phoebe!
052,chandler," Hey, Pheebs!"
052,rachel," Phoebe, woo!"
052,phoebe," Okay, woo! Hi."
052,chandler," Okay, Pheebs, we decided the picnic idea was a little Y'know, it didn't have any It-it, well it blew. So, we thought, that this afternoon that we would all go away for the whole weekend to, Atlantic City!"
052,phoebe," Ooh, Atlantic City! Oh, that's a great plan! Who's plan was that?"
052,joey, Mine!
052,ross, Wait! It was my plan.
052,joey," Nooo, I said we needed a new plan."
052,ross," And, I came up with Atlantic City."
052,joey," Which, is the new plan!"
052,monica," Okay, well, why don't we all meet upstairs in an hour?"
052,phoebe," Okay! Ooh-ahh, I'm gonna go pack. I'm gonna go pack my ass off!"
052,monica," Come on Rach, let's go."
052,rachel," Yeah, y'know what? I'm-I'm gonna meet you upstairs in a minute."
052,monica," No! Rachel, you didn't find anyone so you can't tell him."
052,rachel," Well, y'know what, that doesn't matter."
052,monica," Okay, Rachel, do you have any idea how painful it is to tell someone that you love them and not have them say it back?"
052,rachel," Yeah, I-I don't care."
052,monica, Okay. I-I can't watch. 
052,rachel, What 'cha readin'?
052,ross, The paper.
052,rachel," Yeah, what's it about?"
052,ross, Events from around the globe.
052,rachel," Okay. Uhh, Ross, y'know what, there's something that I-that I have to talk to you about and everybody's saying that I shouldn't tell you, but I think they're wrong. I mean, and you know how people can be wrong."
052,ross," Sure. Once, at work I-I thought carbon dating was fossilized"
052,rachel," Okay, Ross, I'm really trying to tell you something here."
052,ross, Yeah. 
052,rachel, Okay.
052,ross, Go ahead.
052,rachel," Umm, okay, I think I'm-I'm just gonna-just gonna say it. Just gonna say it. Uhh,  I'm still in love with you Ross."
052,ross, Wow. Umm Huh I'm-I'm not sure what to do with that right now.
052,ross, What? What? Was that a joke? 'Cause it's mean.
052,rachel,  I'm so dead serious. I'm totally serious.
052,ross, Why are you laughing?
052,rachel," Because  was like, """"You are such an idiot!"""""""
052,ross," Well, well I am married. Even though I haven't spoken to my wife since the wedding."
052,rachel,"  I'm sorry, that's not funny."
052,ross," Actually, it kinda is. My wife won't return my calls. I don't know where my wife is.  """"Hey Ross, where's the Mrs.?"""" Don't know! """
052,rachel," Oh God, ohh, okay, y'know what, do you think ah, do you think that you just forget that I told you this?"
052,ross," Well, I kinda half to. I mean, because the thing is"
052,rachel," The thing is y'know, that you're married to Emily."
052,ross, That is what the thing is.
052,rachel," Ross, things aren't gonna be weird between us, right? I mean was that just the stupidest thing, me telling you that?"
052,ross," No. No. No, I'm-I'm glad you did. Look, if nothing else, it's-it's always great when someone tells you they love you."
052,rachel, That's what I said! Thank you for being so nice. 
052,ross, No thank you for Thank you.
052,ross," Okay, let's go!"
052,chandler, Atlantic City!
052,phoebe," Atlantic City, baby! Let's roll some bones! Hey Joey, high-five for rolling bones! "
052,joey," Uh, Pheebs, you're leaking?"
052,monica, Oh my God! You're water broke!
052,other, Ohh!
052,phoebe," All right. Well, don't worry, I call shotgun! "
052,other, Whoa-whoa-whoa-whoa! Wait-wait!
052,chandler, Pheebs! We have to take you to the hospital now!
052,ross," Pheebs, Pheebs, the babies are coming now."
052,rachel," High-five, the babies are coming! "
052,phoebe," Wait, wait, remember when my water broke? "
052,monica, I can't believe Phoebe's gonna have her babies!
052,chandler," I know, it's beautiful. Amazing."
052,chandler," Y'know what else I can't believe? I had to kiss Phoebe and Rachel every time I left a room, I mean it's too bad they didn't see us having sex."
052,monica, Do you know anything about women?
052,chandler, No.
052,monica, That's all right. 
052,chandler, Okay. 
053,phoebe,  Hi.
053,other, Hi.
053,phoebe," Hi, yeah, hi! I'm umm, Phoebe Buffay, and I have babies coming out of me."
053,other, Okay. Have you started having contractions?
053,phoebe," Not yet. Umm, I heard they really hurt, do they hurt?"
053,other, Well
053,phoebe, Oh my God!
053,ross, It's all right.
053,other," Now, which of you is the father? "
053,phoebe," Oh no, none of them are the father. The father is my brother."
053,other,  Okay
053,rachel, I am so gonna miss watching you freak people out like that!
053,joey," Okay, uh Pheebs, quick. Look! This  is for the babies to look at someday, so is-is there anything you want to say? Y'know before it all starts?"
053,phoebe," Oh, okay, umm, hi kids! Um, it's me, Aunt Phoebe. I can't wait to see you. Please don't hurt me! "
053,ross," Hey, what took you guys so long? Your cab left when ours did!"
053,monica," Well, we-we had to go back because I forget my jacket."
053,chandler, That's right.
053,rachel, You-you're not wearing a jacket.
053,monica, Oh man! I did it again!
053,phoebe," -Joey, what are you doing?!"
053,joey, I gotta get the before shot!
053,rachel," Hi, Pheebs? Okay, so just spoke to the nurse and the reason that your doctor is late is because uh, she's not coming."
053,phoebe, What?!
053,ross, Apparently she fell in the shower and hit her head.
053,phoebe," Oh my God, she's so stupid!"
053,ross," Look, Pheebs-Pheebs, it's gonna be okay."
053,phoebe," That's easy for you to say, I don't see three kids coming out your vagina!"
053,rachel," Honey, listen, y'know what? The nurse said the doctor is wonderful."
053,ross," Yeah, he's head of the department."
053,phoebe," All rightOoh! Oh dead God, save me! "
053,monica, What?
053,phoebe, I'm having my first contraction!
053,chandler, Oh no.
053,phoebe," Ooh, it's not bad."
053,chandler, Okay.
053,joey, Oh! 
053,chandler, Hey! You okay?
053,joey," Ooh, something hurts!"
053,phoebe," Ooh, it's sympathy pains. Ohh, that's so sweet!"
053,joey, Are they? I didn't know I cared that much.
053,ross, Hello.
053,other," Hi! Phoebe, I'm Dr. Harad, I'm going to be delivering your babies. I want you to know, you're gonna be in good hands. I've been doing this for a long time. I'll be back in a minute to do your internal, in the meantime, just relax because everything here looks great. And also, I love Fonzie. "
053,chandler," Did he just say, he loves Fonzie?"
053,monica, That's what it sounded like.
053,chandler, All right
053,other,  Hey!
053,other, Hey!
053,other,"  Hey! Am I late? Am I late? Nobody came out yet, right?"
053,phoebe, No-no-no! We haven't started yet. Where's Alice?
053,other," Uh, Delaware. She's on her way though, so until she gets here, I'm gonna be your coach. But don't worry, she told me all about the la-Mazada stuff."
053,chandler," Yeah, that's when if you get the babies out by the end of the month, they give you 2% financing."
053,other, Yeah.
053,rachel,  Monica? You gonna be very proud of me. I just got us dates with two unbelievably cute nurses.
053,joey, Oh my!
053,rachel, They're male nurses.
053,joey, Not in my head.
053,rachel," Anyway, they want to take us out Saturday night! What do you say?"
053,monica, Umm.  Umm. Umm. I don't think so.
053,rachel," What? What are you talking about?! You-you're the one who's been telling me to get over Ross and move on. I'm moving on, and you're moving on with me. Come on, give me one good reason why you don't wanna go."
053,monica," Umm, why don't you give me something that would be a good reason and-and then I'll tell you if it's true."
053,rachel, What?
053,monica, Harder than it sounds. Isn't it?
053,rachel," Okay, you're coming with me, and I also told them that if we're still here when they get off that we'll go down to the cafeteria and have some Jell-O with them."
053,joey,  Yep! There's always room for Jell-O
053,rachel," Joey, how do you make that dirty?"
053,joey," Oh, it's easy. Yeah, I-I can do it with anything. Watch uh,  Grandma's chicken salad"
053,joey,"  Hey babies! These are the headlines on the day you were born! Okay, now girl baby turn away and boy babies"
053,phoebe," Oh, okay, I'm having another one! This one doesn't hurt eitherOoh, yes it does! Ow! Ow! Ow! Ow! Ooh!  Oh, I was kinda hoping that was it."
053,ross," Hey, where are Monica and Rachel anyway?"
053,joey," Oh, a couple of nurses asked them out. Maybe they're with them."
053,chandler, Really? Male nurses?
053,joey," Yeah, I was bummed too."
053,chandler, So they're going on dates? When?
053,joey, I think Saturday.
053,other,  What's with him?
053,phoebe," Umm, sympathy pains. I thought it was really sweet at first, but now I think he's just trying to steal my thunder."
053,other,  Okay!
053,phoebe, Hey.
053,other," Let's see what we got here. Ohh, y'know, Fonzie dated triplets."
053,chandler," This-this Fonzie person you keep referring too, is that uh, is that another doctor?"
053,other, Oh no-no-no. Fonzie is the nickname of Arthur Fonzerelli. The Fonz.
053,chandler, All right.
053,other," It's not that weird, is it?"
053,phoebe," It's very weird! I don't want some guy down there telling me, I'm y'know, dilatedamundo!"
053,ross," To be fair, he doesn't seem to be impersonating Fonzie"
053,phoebe,  What are you doing?!! Why are you defending him?! Just get me another doctor! One who is not crazy and who is not Fonzie!
053,ross," Again, it's not that he"
053,chandler,  Oh-hey-hey-hey! There you are!
053,monica," Umm, listen there's something I think you should know."
053,chandler," Oh, is this about you-you dating the nurse? Yeah, Joey already told me, and I am so-so fine. I mean, you and I we're just, y'know, we're nothing, we're goofin' around."
053,monica," Umm, actually I was about to tell you that I was, I was going to get out of it, but hey, if we're just goofing around then uh, maybe I will go out with him."
053,chandler, Fine! Maybe I will too!
053,joey, 
053,ross," Okay, Phoebe, this Dr. Oberman. He has no strong feelings about Fonzie or any of the Happy Days gang."
053,phoebe, Hi! And you're going into what grade?
053,other," Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early"
053,phoebe,"  Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor. "
053,other," Oh no, I'm fully qualified to"
053,phoebe," Shh! Doogie, shh! Doesn't anybody understand that I'm gonna be having babies soon? Huh? Go! Go little boy, go!"
053,other, Oh cool! You made him cry!
053,other," Mr. Tribbiani, I'm afraid you've got kidney stones."
053,joey," Umm, well, what else could it be?"
053,other, It's kidney stones.
053,joey, Or?
053,other, Kidney stones!
053,other," All right, you're getting there. Oh, and y'know, these babies are very, very lucky."
053,phoebe, They are. Why?
053,other, They have the honor of being born on The Fonz's half-birthday.
053,phoebe, Happy birthday!
053,other," Just-just to clarify, I'm not Fonzie. "
053,rachel," Honey, y'know I just gotta tell you, I think this is such a terrific thing you're having these babies for Frank and Alice."
053,phoebe," I know, it is."
053,rachel, Yeah!
053,phoebe, Can I tell you a little secret?
053,rachel, Yeah!
053,phoebe, I want to keep one. 
053,rachel," Ohh, I'm gonna be on the news! Commercial Break"
053,rachel," Okay, Phoebe, honey, you gotta be kidding. I mean, you know you cannot keep one of these babies!"
053,phoebe," Why not?! Maybe I can, you don't know!"
053,rachel," Yes! Yes! Yes, I do! I do know! Frank and Alice are gonna want to keep all of their children!"
053,phoebe," Maybe not! Y'know? Seriously, three babies are a handful maybe they're y'know, looking for a chance to unload one of them. Listen, I-I hate to miss an opportunity just because I didn't ask! Y'know?"
053,rachel," Phoebe, no! This is, this is insane."
053,phoebe," Oh, just ask him!"
053,rachel, Me?!
053,phoebe," I can't ask him! Do you have any idea how inappropriate that would be?! All I'm saying is just talk to Frank. Okay? Just, y'know, feel him out!"
053,rachel, No! Forget it! I am not gonna ask Frank to give you one of his kids!!
053,phoebe, You're right. 
053,phoebe, Tell him it's for you.
053,monica, Feeling a little better sweetie?
053,joey," Well, maybe a little. I wish you hadn't seen me throw up."
053,monica, Me too.
053,ross,  Hey! I just heard. What's up?
053,other," Kidney stones! Now, ordinarily Mr. Tribbiani, we try to break up the stones up with shock waves, but they're to close to the bladder now. Which means we can either wait for you to pass them or else go up the urethra"
053,joey,  Are you crazy?!
053,phoebe,  So did you ask him?
053,rachel," No, I haven't had a chance to be alone with him yet."
053,phoebe," Well, I'm kinda on a clock here."
053,other,  Oh Fonzie.
053,rachel, Y'know who I always liked? Mork.
053,phoebe, Undo it. Undo it. Undo it.
053,other, Fonzie met Mork. Mork froze Fonzie.
053,rachel," Yeah, but umm Yes, but, Fonzie was already cool, so he wasn't hurt, right?"
053,other," Yeah, that's right."
053,monica,  Hey!
053,phoebe, Hi!
053,monica,  How are you doing?
053,phoebe," Okay, doctor says any minute now."
053,other," Hey, y'know, Alice is gonna be here so soon, you couldn't just like do me a favor and like, like hold them in?"
053,phoebe," Sorry Frank, I'm kinda in the middle of the last favor you asked me to do."
053,other, Hey!
053,rachel, Hi!
053,other, Rachel.
053,rachel," Monica, this is Dan  Uh Dan, Monica."""
053,other, Nice to meet you.
053,monica," Hello Dan! I'm really looking forward to Saturday night! Really, really!"
053,chandler," So Dan, nurse not a doctor huh? Kinda girlie isn't it?"
053,monica, Chandler!
053,other, Nah that's okay. I'm just doing this to put myself through medical school.
053,chandler, Oh.
053,other, And it didn't feel so girlie during the Gulf War.
053,chandler," Sure.  And listen, thanks for doing that for us, by the way."
053,monica," So, why wait 'til Saturday, are you free tomorrow?"
053,other, Sure! I'll get somebody to cover my shift.
053,monica," Oh, great!"
053,chandler,"  Hey, how 'bout it? You, me, Saturday night?"
053,other, No.
053,chandler, All right. Very good.
053,phoebe," Oo, this is a big one. Eww! Arghhhh!!"
053,joey," Ohh, get these things out of me!"
053,ross, Breathe! Breathe! Breathe throw the pain.
053,joey," I want the drugs Ross, I want the drugs! "
053,ross, I do too! I do too!
053,joey, Argh!
053,ross, Argh!
053,joey, Argh!
053,ross, Argh!
053,other," Yeah, I love you. Okay, bye!  Hi!"
053,rachel, Hi!
053,other," That was Alice's mom, she said she left five hours ago. She should be here by now!"
053,rachel," Oh, honey, don't worry. She's gonna make it on time."
053,other, Yeah.
053,rachel," Yeah. So Frank, three babies. Whew, that just seems like a lot, huh?"
053,other,  Not to me.
053,rachel," Yeah, fair enough."
053,other," Okay, you're at ten centimeters. Time to start having some babies. All right, I want only the father in here please."
053,monica, Bye Dan!
053,other," Uh, bye Monica."
053,chandler," Bye, momi-moo."
053,other," All right, I need a clamp, sterile towel, and channel 31."
053,phoebe, What is that?
053,phoebe, Oh my God!
053,other," Oh, no-no-no, it's a good one! Fonzie plays the bongos. All right, are you ready? It's time to start pushing."
053,other, Are you ready? It's time to try peeing.  Wait-wait-wait-wait-wait! It's almost time to try peeing.
053,other," Okay, now push! That's it push! Just concentrate on pushing! Yeah, here we go!"
053,other, I see the head.
053,other," Yes, it has a head! "
053,other, All right. Keep pushing! Come on!
053,other, I can't believe there's somebody coming out of you right now. There's somebody coming out of you! Is it? Is it? It's my son.
053,other, All right. Here's your first baby.
053,other, YESSSSS!!!!! We got a baby boy!! 
053,chandler, Yes!
053,other, Frank Jr. Jr.!!
053,rachel," Oh, how does he look? How does he look?"
053,other, So gross! 
053,other, Okay. You ready to push again?
053,phoebe, I already had a baby. Leave me alone.
053,other," Okay, okay, come on, you can do it. You can do it!"
053,other," Yeah!! Little Leslie is here! We got another one! Oh my God, I can't believe I have two-two children. How scary is that? "
053,other," Come on little Chandler, it's time to be born. Come on little Chandler! Come on!"
053,other," All right, he's coming. He's coming!"
053,other," Hey, where's his thing?"
053,other, Chandler's a girl!
053,chandler," Oh God, kindergarten flashback."
053,other," They musta read the sonogram wrong. 'Cause they, 'cause they thought it was a boy, but Chandler's a girl! Chandler's a girl!"
053,chandler," Okay, keep saying it!"
053,other,  Am I too late?!
053,other," No-no ah, everything's okay. Everybody's healthy there's 30 fingers and 30 toes."
053,other, We have our babies?
053,other, Yeah.
053,other,"  Oh, we have our babies."
053,joey, Oh my God.
053,ross," You did it, man."
053,other, Would you like to see them? 
053,joey, They're so small! 
053,other," So, I'll call you tomorrow."
053,monica, Great!
053,chandler," So, are you really gonna go out with that nurse man?"
053,monica," Well uh, you and I are just goofing around, I thought, why not goof around with him."
053,chandler," Y'know, I don't know if you've ever looked up the term goofing around in the dictionary Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together. But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary. I am so bad at this."
053,monica, I think you're better than you think you are.
053,chandler," Really? Okay, so"
053,monica,  Know when to stop.
053,chandler," Y'know, I sensed that I should stop. So we're okay?"
053,monica," Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance."
053,chandler, Right!
053,monica, I think you're my favorite.
053,phoebe, Which one do you have?
053,monica, I don't care.
053,rachel,"  Hey, hi! So uh, Frank and Alice wanted me to tell you that they're still outside making phone calls."
053,phoebe," But umm, I mean, did you talk to them about, y'know"
053,rachel," Yeah, umm, no honey."
053,phoebe," Oh. It was a long shot. Hey, you guys can I just like have a second alone with the babies."
053,other," Yeah, sure yeah. Yeah."
053,phoebe," So, here you are. It seems like yesterday I was talking to you in that little petri dish. Everyone said labor was the hardest thing I'd ever have to do, but they were wrong this is. Oh, I had the most fun with you guys! I wish I could take you home and see you everyday. Okay, I'll settle for being your favorite Aunt. I know Alice's sister has a pool, but you lived in me. Okay, so we're cool. Yeah, we're gonna be great. Little high fives! "
053,monica," Phoebe, we are so proud of you! You're amazing!"
053,phoebe, I know.
053,rachel, So does it really hurt as bad as they say?
053,phoebe, Yeah. You won't be able to take it.
053,chandler," So uh, now that little Chandler turned out to be a girl, what are they gonna name her?"
053,phoebe, They're gonna call her Chandler.
053,chandler," That's kind of a masculine name, don't you think?"
053,phoebe, Works on you.
054,monica,  Come in. I've been waiting for you. 
054,rachel, Hi! I just wanna- Oh my God!
054,monica,"  Okay, I'm sorry! I'm sorry! I-I-I was um, I was taking a nap."
054,rachel," Since when do take naps in that position. Oh God Monica, tell me you were waiting for a guy! Please tell me you were waiting for a guy!"
054,monica," Yes. Yes, I was. A guy. From work.  I'm seeing a guy from work! Ha!"
054,rachel,"  That cute waiter guy from your restaurant, the one that looks like a non-threatening Ray Liotta?"
054,monica," Uh-huh, that one!"
054,rachel," Y'know what, just give me a second and I'll be out of your hair. I'm just gonna grab a jacket. When I get back, I want every little detail. "
054,monica,"  Okay, umm, okay, umm"
054,rachel, Why aren't you guys at the movie?
054,joey," Well, we were! But Ross was talking so loud on his phone they threw us out!"
054,ross, I had to talk loud because the movie was loud!
054,joey,  He's talking to London!
054,monica, But why?! Did he get in touch with Emily?
054,joey," Well no, not yet. He's calling everyone on her side of the family hoping that someone will help him get in touch with her."
054,ross,"  I-I-I don't care if I said some other girl's name you prissy, old twit!"
054,joey, Ross! Way to suck up to the family.
054,chandler, -enh-enh. I'm so glad you guys are all here! My office finally got wrinkle free fax paper!
054,joey,  Hey!
054,chandler," Oh no-no-no-no-no-no, vomit tux! No-no, vomit tux!"
054,joey," Don't worry, I had it dry-cleaned."
054,monica," Vomit tux? Who vomited ony'know what, what you up to Joe?"
054,joey," Well, I'm doing this telethon thing on TV and my agent got me a job as co-host!"
054,monica, Oh that's great!
054,joey," A little uh, good deed for PBS and a little TV exposure, now that's the kind of math Joey likes to do!"
054,phoebe," Ugh, PBS!"
054,monica, What's wrong with PBS?
054,phoebe," Ugh, what's right with them?"
054,joey," Why don't you like PBS, Pheebs?"
054,phoebe," Okay, 'cause right after my mom killed herself, I was just in this really bad place, y'know personally. So, I just thought that it'd make me feel better if I wrote to Sesame Street, 'cause they were so nice when I was a little kid! No one ever wrote back."
054,chandler, Well y'know a lot of those Muppets don't have thumbs.
054,phoebe, All I got was a lousy key chain! And by that time I was living in a box. I didn't have keys!
054,joey," I'm sorry Pheebs, I just, y'know, I just wanted to do a good deed. Like-like you did with the babies."
054,phoebe," This isn't a good deed, you just wanted to get on TV! This is totally selfish."
054,joey," Whoa! Whoa! Whoa! What about you, having those babies for your brother? Talk about selfish!"
054,phoebe, What-what are you talking about?!
054,joey," Well, yeah, it was a really nice thing and all, but it made you feel really good right?"
054,phoebe, Yeah. So?
054,joey," It made you feel good, so that makes it selfish. Look, there's no unselfish good deeds, sorry."
054,phoebe, Yes there are! There are totally good deeds that are selfless.
054,joey," Well, may I ask for one example?"
054,phoebe," Yeah, it's Y'know there'sno you may not!"
054,joey, That's because all people are selfish.
054,phoebe, Are you calling me selfish?!
054,joey," Are you calling you people?  Yeah, well sorry to burst that bubble, Pheebs, but selfless good deeds don't exist. Okay? And you the deal on Santa Clause right?"
054,phoebe," I'm gonna find a selfless good dead. I'm gonna beat you, you evil genius."
054,ross,  Hello.
054,other,"  Hello, Ross?"
054,ross," Emily? Emily! Oh my God! Oh my God, it's Emily!  Hi!"
054,other," Ross, I'm only ringing to say stop harassing my relatives. Good-bye!"
054,ross," No wait! Look, wait! Okay, you can hang up, but I'm gonna keep calling! I'm gonna, I'm gonna call everyone in England if that's what it takes to get you to talk to me!"
054,other, Really? About what?
054,ross, Look you're my wife. We're-we're married. Y'know? I-I love you. I-I really miss you.
054,other," I miss you to. Well, at least I think I do."
054,ross,  She's talking.
054,other, 
054,phoebe," Hey, Joey, when you said the deal with Santa Clause, you meant?"
054,joey, That he doesn't exist.
054,phoebe, Right. 
054,rachel," So Chandler, have you heard about Monica's secret boyfriend?"
054,chandler," Uhh, yeah. She uh, she uh, she uh might've mentioned him."
054,rachel," So Mon, when are we gonna meet this new secret waiter man?"
054,monica," Ohh, he's really shy. I-I don't think he's up to meeting everyone yet."
054,chandler," Yeah, I don't think he's up to meeting everyone yet."
054,rachel, I don't care! I wanna meet this guy who's the best sex she ever had!
054,chandler, Really?! That's what you heard?  You said that?
054,monica, I might've said that.  Why is that funny?
054,chandler," Because I'm very happy for him!  And you, you lucky dog!"
054,ross,  Hi!
054,monica, Hey!
054,ross," Well, Emily's willing to work on the relationship."
054,chandler, Yes!
054,monica, That's great!
054,ross, In London!
054,monica, What?!
054,ross, She wants me to move to London.
054,monica, But you live here!  You know that.
054,rachel, What-what-what are you gonna do?
054,ross, I bet if I talk to Carol and Susan I can convince them to move to London with Ben.
054,monica," Yeah, I'm sure your ex-wife will be more than happy to move to another country so you can patch things up with your new wife."
054,ross, It could happen.
054,joey,  How ya doin'? Welcome. Good to see ya!
054,other, This will be your phone.
054,joey," That's great. But uh, I'm not really expecting a lot of calls."
054,other, No you answer it and take pledges.
054,joey, But I'm the host!
054,other," No, Gary Collins is the host. You'll be answering the phones."
054,joey," You don't seem to understand. See, I was Dr. Drake Remoray."
054,other," Well, here's your phone doctor. "
054,phoebe," I cannot believe I can't find a selfless good deed! Y'know that old guy that lives next to me? Well, I snuck over there and-and raked up all the leaves on his front stoop. But he caught me and force-fed me cider and cookies. Then I felt wonderful. That old jackass!"
054,rachel, Maybe Joey's right. Maybe all good deeds are selfish.
054,phoebe, I will find a selfless good deed! 'Cause I just gave birth to three children and I will not let them be raised in a world where Joey is right!
054,chandler,"  Hey, Monica? Can I ask you a cooking question?"
054,monica, Sure!
054,chandler," If you're cooking on the stove, does that mean that your new secret boyfriend is better in bed than Richard?"
054,rachel, Chandler!  Is he?
054,monica," Well, y'know I-I-I think I'm gonna respect the privacy of my new secret boyfriend."
054,chandler," Why?! I mean if this guy was me and it was me who had learned that it was me who was the best you'd ever had, I'd be going like this. "
054,ross," All right Emily, as much as I love you, I'm sorry, I can't move to London without Ben."
054,other, I understand that would be difficult.
